RUN_ID,dRAD,A_front,HM_VA,AWD,iAG,m_curb,Achsabstand,h_s,Gewichtsverteilung,MainAxle_TorqueSplit_int,Hybrid_BFM_ICE_priority,VM,EV,Hy,i_GET_EV,i_ges_P4,mode,use_cus_val,Gear_Ratio,No_Gears,shiftDelay,Displacement_cc,Induction_Type,Boost_Pressure_bar,P0,P2,P3,P4,P4_DM,n_ICE_idle,n_ICE_max,tq_ICE_idle,tq_ICE_max,Pwr_ICE_max_kW,tq_P0_max,Pwr_P0_max_kW,n_P0_max,Pwr_P0_nmax_red_perc,tq_P2_max,Pwr_P2_max_kW,n_P2_max,Pwr_P2_nmax_red_perc,tq_P3_max,Pwr_P3_max_kW,n_P3_max,Pwr_P3_nmax_red_perc,tq_P4_max,Pwr_P4_max_kW,n_P4_max,Pwr_P4_nmax_red_perc,Cell_Cap_Ah,Cell_V_nom,Cell_R_inner,Cell_V_min,Cell_V_max,Cell_I_max_chg,Cell_I_max_dis,SOC_Vector,Cell_OCV_Vector,n_s,n_p,facSocInit,SOC_Recup_Limit,SOC_Bat_Discharge_Limit
881,0.6319,2.579202,1,0,4.54,1257,2.608,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.64, 1.95, 1.28, 0.98, 0.77]",5,1.2,1360,NA,0,0,0,0,0,0,1000,6500,26.6,133,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
882,0.6319,2.579202,1,0,4.05,1351,2.608,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.45, 1.87, 1.37, 1.05, 0.8]",5,0.8,1360,NA,0,0,0,0,0,0,1000,6500,40,200,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
883,0.6683,2.94791,1,0,4.76,1545,2.728,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.46, 1.87, 1.29, 0.95, 0.74]",5,1,1749,NA,0,0,0,0,0,0,1000,6500,34,170,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
884,0.6319,2.94791,1,0,4.7,1627,2.728,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[2.73, 1.5, 1.0, 0.71]",4,1.2,1749,NA,0,0,0,0,0,0,1000,6500,40,200,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
885,0.6683,2.94791,1,0,4.18,1586,2.728,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.54, 2.04, 1.43, 1.1, 0.88, 0.74]",6,1.2,1749,NA,0,0,0,0,0,0,1000,6500,40,200,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
886,0.6209,2.925,1,0,3.09,1385,2.67,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.73, 1.95, 1.34, 0.98, 0.8]",5,0.6,1590,NA,0,0,0,0,0,0,1000,6500,30.8,154,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
887,0.6215,2.61252,1,0,4.17,1365,2.75,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.46, 1.87, 1.28, 0.95, 0.8]",5,1,1749,NA,0,0,0,0,0,0,1000,6500,32,160,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
888,0.6644,2.61252,1,0,4.17,1393,2.75,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.46, 1.87, 1.28, 0.95, 0.8]",5,1.2,1749,NA,0,0,0,0,0,0,1000,6500,38,190,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
889,0.6644,2.61252,1,0,4.05,1449,2.75,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.46, 1.87, 1.28, 0.95, 0.8]",5,1.2,1997,NA,0,0,0,0,0,0,1000,6500,38.4,192,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
890,0.6644,2.68332,1,0,4.17,1446,2.75,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.46, 1.87, 1.28, 0.95, 0.8]",5,1.2,1749,NA,0,0,0,0,0,0,1000,6500,32,160,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
891,0.6644,2.68332,1,0,4.17,1442,2.75,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.46, 1.87, 1.28, 0.95, 0.8]",5,1.2,1749,NA,0,0,0,0,0,0,1000,6500,38,190,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
892,0.6644,2.68332,1,0,4.05,1595,2.75,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.46, 1.87, 1.28, 0.95, 0.8]",5,1.2,1749,NA,0,0,0,0,0,0,1000,6500,38.4,192,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
893,0.6644,2.68332,1,0,4.06,1597,2.75,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.08, 1.78, 1.19, 0.9, 0.73]",5,0.8,1997,NA,0,0,0,0,0,0,1000,6500,57,285,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
894,0.6644,2.61252,1,0,4.76,1585,2.815,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.46, 1.87, 1.29, 0.95, 0.74]",5,0.6,1997,NA,0,0,0,0,0,0,1000,6500,34,170,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
895,0.6644,2.61252,1,0,4.76,1596,2.815,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.46, 1.87, 1.29, 0.95, 0.74]",5,0.6,1749,NA,0,0,0,0,0,0,1000,6500,40,200,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
896,0.6644,2.61252,1,0,4.76,1596,2.815,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.46, 1.87, 1.29, 0.95, 0.74]",5,0.6,1997,NA,0,0,0,0,0,0,1000,6500,40,200,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
897,0.6644,2.697968,1,0,3.75,1800,2.815,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[4.15, 2.37, 1.56, 1.16, 0.86, 0.69]",6,1.2,1997,NA,0,0,0,0,0,0,1000,6500,58,290,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
898,0.6644,2.801736,1,0,4.76,1624,2.815,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.46, 1.87, 1.29, 0.95, 0.74]",5,1,1749,NA,0,0,0,0,0,0,1000,6500,34,170,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
899,0.6644,2.801736,1,0,4.76,1653,2.815,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.46, 1.87, 1.29, 0.95, 0.74]",5,0.6,1749,NA,0,0,0,0,0,0,1000,6500,40,200,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
900,0.6644,2.801736,1,0,4.76,1653,2.815,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.46, 1.87, 1.29, 0.95, 0.74]",5,0.6,1749,NA,0,0,0,0,0,0,1000,6500,40,200,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
901,0.6644,2.801736,1,0,3.75,1836,2.815,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[4.15, 2.37, 1.56, 1.16, 0.86, 0.69]",6,1,1997,NA,0,0,0,0,0,0,1000,6500,58,290,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
902,0.6941,2.973215,1,0,4.81,1418,2.681,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.4, 2.75, 1.77, 0.93, 0.7, 0.76, 0.64]",7,0.2,1498,Turbo,1.4,0,0,0,0,0,1000,6500,50,250,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
903,0.6922,2.973215,1,1,4.81,1580,2.631,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.4, 2.75, 1.77, 0.93, 0.7, 0.76, 0.64]",7,0.2,1498,Turbo,1.4,0,0,0,0,0,1000,6300,64,320,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
904,0.6786,2.79528,1,0,3.09,1437,2.679,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.75, 1.95, 1.2, 0.93, 0.77, 0.65]",6,0.2,1498,Turbo,0,0,0,0,0,0,1000,6300,50,250,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
905,0.6859,2.96075,1,0,4.93,1235,2.673,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.73, 2.05, 1.32, 0.97, 0.82]",5,0.8,1598,NA,0,0,0,0,0,0,1000,6500,29.6,148,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
906,0.6859,2.96075,1,1,4.86,1325,2.673,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[4.45, 2.59, 1.74, 1.29, 1.03, 0.81]",6,1,1598,NA,0,0,0,0,0,0,1000,6500,29.6,148,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
907,0.6859,2.96075,1,0,4.5,1165,2.673,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.73, 2.05, 1.32, 0.97, 0.82]",5,0.8,1598,NA,0,0,0,0,0,0,1000,6500,31.2,156,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
908,0.6859,2.96075,1,1,4.86,1280,2.673,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[4.45, 2.59, 1.74, 1.29, 1.03, 0.81]",6,1,1598,NA,0,0,0,0,0,0,1000,6300,31.2,156,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
909,0.6859,3.08829,1,0,4.44,1276,2.673,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.73, 1.95, 1.32, 0.97, 0.76, 0.64]",6,0.6,1598,NA,0,0,0,0,0,0,1000,6300,41,205,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
910,0.6859,2.933304,1,0,3.09,1275,2.673,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.73, 19.47, 1.32, 0.97, 0.76, 0.64]",6,1.2,999,Turbo,0,0,0,0,0,0,1000,6500,41,205,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
911,0.6215,2.678364,1,0,4.21,1050,2.589,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.73, 2.05, 1.39, 1.03, 0.82]",5,0.8,1149,NA,0,0,0,0,0,0,1000,6500,21,105,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
912,0.6215,2.678364,1,0,4.5,1016,2.589,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[4.09, 2.24, 1.39, 1.03, 0.79]",5,1.2,1149,NA,0,0,0,0,0,0,1000,6500,21.4,107,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
913,0.6215,2.678364,1,0,4.21,1111,2.589,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.73, 2.05, 1.39, 1.03, 0.79]",5,0.6,1149,NA,0,0,0,0,0,0,1000,6500,22.4,112,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
914,0.6215,2.678364,1,0,4.21,1170,2.588,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.73, 2.05, 1.39, 1.03, 0.82]",5,0.6,1390,NA,0,0,0,0,0,0,1000,6500,25.4,127,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
915,0.6215,2.78727,1,0,4.21,1037,2.589,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.73, 1.96, 1.23, 0.9, 0.66]",5,0.6,1598,NA,0,0,0,0,0,0,1000,6500,27,135,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
916,0.5845,2.639359,1,0,3.09,1016,2.589,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[4.09, 2.24, 1.39, 1.03, 0.79]",5,1.2,1149,NA,0,0,0,0,0,0,1000,6500,21.4,107,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
917,0.6215,2.678364,1,0,3.09,1044,2.589,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[4.09, 2.24, 1.39, 1.03, 0.79]",5,1.2,1149,NA,0,0,0,0,0,0,1000,6500,19.4,97,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
918,0.6215,2.639359,1,0,3.09,1082,2.589,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[4.09, 2.24, 1.39, 1.03, 0.79]",5,1.2,999,NA,0,0,0,0,0,0,1000,6300,19,95,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
919,0.6215,2.76097,1,0,4.93,1089,2.604,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.73, 2.24, 1.46, 1.03, 0.74]",5,1.2,1199,NA,0,0,0,0,0,0,1000,6500,19,95,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
920,0.6215,2.770152,1,0,3.87,1152,2.604,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[4.09, 2.41, 1.24, 0.87, 0.67, 0.53]",6,0.6,999,NA,0,0,0,0,0,0,1000,6300,32,160,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
921,0.6215,2.932776,1,0,4.5,1182,2.604,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.91, 2.29, 1.48, 1.03, 0.74, 0.56]",6,0.6,999,Turbo,0,0,0,0,0,0,1000,6500,40,200,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
922,0.6345,2.50047,1,0,3.56,1215,2.452,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.54, 1.92, 1.32, 1.03, 0.82, 0.68]",6,0.6,1199,NA,0,0,0,0,0,0,1000,6300,48,240,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
923,0.5845,2.420976,1,0,3.44,1045,2.3,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[4.1, 2.16, 1.34, 0.97, 0.77]",5,0.6,999,NA,0,0,0,0,0,0,1000,6500,29,145,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
924,0.5845,2.420976,1,0,3.82,980,2.3,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.91, 2.16, 1.48, 1.12, 0.9]",5,0.6,999,NA,0,0,0,0,0,0,1000,6000,20.4,102,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
